measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2003,7.67036353031e-05,0.000102468682143,5.7444184187e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2003,7.24845337464e-05,9.74486049741e-05,5.48941295223e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Number,2003,194.198041438,262.146721051,129.070815901
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Number,2003,23.3875131118,31.4761145699,15.4772717145
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Percent,2003,2.99116700394e-05,3.68715949233e-05,2.35541817292e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Percent,2003,3.42004739819e-06,4.09352028218e-06,2.8086470435e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2003,432.692059954,589.285448567,288.045116084
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2003,179.550264979,238.47663509,124.502690036
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2003,6.69924248941e-05,9.40253800038e-05,4.82672179488e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2003,2.63542155392e-05,3.56283866219e-05,2.05189526131e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Number,2004,36912.4257908,52069.0687119,24988.8629951
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Number,2004,17419.1547143,24855.3787027,11878.546882
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Percent,2004,0.0055356821811,0.00662529055867,0.00435879318311
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Percent,2004,0.00247903886665,0.00296115003719,0.00198229833605
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Number,2004,21416.7173291,27426.6973192,15951.8122266
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Number,2004,31762.81568,40068.3307427,23120.5712157
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2004,0.00324838584961,0.00415196594868,0.00251806633159
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2004,0.00457110615835,0.0058436898911,0.00354641923542
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2004,48102.9699177,54883.3296166,40032.5311
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2004,28605.9512684,33123.931062,24593.8146495
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2004,0.00733594024445,0.00920088701885,0.00585508234643
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2004,0.00416030603155,0.0055226635653,0.00304755960494
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Number,2004,127.663946203,185.312281562,85.4746413205
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Number,2004,49.2677899347,70.2251661446,33.5306290381
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Percent,2004,1.9179949462e-05,2.43873875292e-05,1.39584772422e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Percent,2004,7.02830553088e-06,9.15083210682e-06,5.11982071335e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Number,2004,65.0703814056,96.2631679659,41.0668265455
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Number,2004,17.9662823012,26.7059611935,11.8062486458
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2004,9.77385274305e-06,1.30884159174e-05,6.81893901066e-06
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2004,2.56701393947e-06,3.59827612004e-06,1.89307788127e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Number,2004,136638.248697,192255.675751,88026.4329699
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Number,2004,140646.648096,199374.603632,93527.9765713
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Percent,2004,0.0204461560875,0.024546609778,0.0163064250094
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Percent,2004,0.0199689216242,0.024032091409,0.0161476000462
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2004,515.774618794,796.62717226,352.021716586
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2004,508.120220577,784.406454306,335.090918547
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2004,7.74976537201e-05,0.000103846519006,5.80050953064e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2004,7.24027548624e-05,9.70610706432e-05,5.47298598766e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Number,2006,200.25074984,280.439953287,134.884574897
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Number,2006,24.5472962187,33.0545739418,17.1723828751
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Percent,2006,2.88749351551e-05,3.51365811489e-05,2.30023945783e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Percent,2006,3.35734446895e-06,3.98158168077e-06,2.79770227894e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2006,444.093806003,599.977238201,299.982287197
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2006,189.349787332,252.12306111,132.325874373
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2006,6.44045167228e-05,8.65226838657e-05,4.52344522501e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2006,2.5980313805e-05,3.22884482897e-05,1.99927540619e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Number,2005,38000.5925684,53429.1287911,25503.083337
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Number,2005,17829.783158,25042.8508512,11982.690098
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Percent,2005,0.00556637360967,0.00668858584686,0.00460839625465
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Percent,2005,0.00248036494049,0.00297467113203,0.00205107932269
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Number,2005,22116.6913496,27875.8186832,16112.7184872
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Number,2005,32444.2192711,41004.2312896,23905.2283229
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2005,0.00327365720905,0.00413570990287,0.00247256442062
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2005,0.00456189513995,0.0056987659306,0.0034719499493
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2005,49560.1443004,56710.8844024,41606.1271857
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2005,29084.7071509,33582.3567938,24389.2491478
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2005,0.00737702830585,0.00926750253215,0.00579033957174
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2005,0.0041309454288,0.00546263995787,0.00303279302428
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Number,2005,131.205843036,183.85036852,86.0901869068
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Number,2005,50.5801306396,71.8121355776,33.5421604275
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Percent,2005,1.92890793485e-05,2.45686468436e-05,1.42327842205e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Percent,2005,7.06247135897e-06,9.2147154868e-06,5.15214955503e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Number,2005,66.9086655942,97.3937341463,42.8726759195
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Number,2005,18.4692502259,26.9786797866,12.1474892251
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2005,9.84045051387e-06,1.30907966351e-05,6.88275441917e-06
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2005,2.58065774084e-06,3.50718605651e-06,1.83678048827e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Number,2005,140411.977815,204125.932319,90997.9859242
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Number,2005,144612.580629,208200.780407,95000.0818868
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Percent,2005,0.0205277034488,0.0257320077437,0.0163265710585
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Percent,2005,0.0200863289415,0.0247848339932,0.0160794749139
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2005,533.523720383,786.580483207,350.794708136
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2005,518.423171819,765.012919511,338.801988721
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2005,7.84470128059e-05,0.000106634108399,5.49244600391e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2005,7.23996881821e-05,9.89107124752e-05,5.11804298033e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Number,2007,39825.8326742,55759.2372383,26629.8143721
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Number,2007,18670.9388278,26790.9399059,12390.1882985
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Percent,2007,0.00560167321866,0.00656689588656,0.00450784491335
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Percent,2007,0.00249199370388,0.00297466534733,0.00198880923233
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Number,2007,23363.7920746,29461.9528909,17012.1469072
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Number,2007,33996.9151529,43961.6956807,24192.6062352
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2007,0.00332197036605,0.00422433231848,0.00262488215868
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2007,0.00458960800884,0.00573950595391,0.00349070462246
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2007,52373.2668232,59263.6341724,43032.0185444
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2007,30633.1388596,36583.7768983,25726.7919337
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2007,0.00749647799033,0.00938075045775,0.00594121870035
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2007,0.00418047643886,0.00567642377056,0.00303253816544
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Number,2007,138.106864919,200.499838631,92.4482462403
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Number,2007,52.9593939145,75.5219215508,36.0216281545
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Percent,2007,1.9461194368e-05,2.47595247815e-05,1.41084202564e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Percent,2007,7.08764496602e-06,9.24171134373e-06,5.15639106501e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Number,2007,70.4089119435,104.000169447,44.4097481692
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Number,2007,19.407642181,28.8357394741,12.7576171667
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2007,9.91966566138e-06,1.33240861997e-05,6.90123417086e-06
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2007,2.60139009986e-06,3.66429386893e-06,1.92075587126e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Number,2007,149760.408776,217869.303104,96156.3490415
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Number,2007,155731.280477,225072.436822,104656.139497
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Percent,2007,0.0210224981738,0.0254932250369,0.0167407478023
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Percent,2007,0.0207493261042,0.0251329816232,0.0167320253819
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2007,557.586678211,858.573983869,379.583753456
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2007,548.54686405,843.684985173,364.793123344
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2007,7.85746647418e-05,0.000104436150376,5.84983691864e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2007,7.33342955461e-05,9.91692099258e-05,5.51412439268e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Number,2007,199.073424282,269.059364459,132.557091272
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Number,2007,24.2564068346,32.5215317276,16.1393401681
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Percent,2007,2.81170086634e-05,3.5289916249e-05,2.24445366789e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Percent,2007,3.25141967613e-06,3.87342802141e-06,2.68393859933e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2007,444.428161191,607.452929867,302.298451688
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2007,192.001507012,249.221142498,134.541724728
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2007,6.31186369056e-05,8.26119615269e-05,4.61212304058e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2007,2.58382559748e-05,3.27855043231e-05,1.99757339623e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Number,2008,40831.306395,56787.8613195,27937.794372
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Number,2008,19113.1004005,27975.8982476,12895.3713863
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Percent,2008,0.00561435642113,0.00667417819653,0.00451504754342
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Percent,2008,0.00249206128453,0.00301189851394,0.00200745033388
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Number,2008,23713.182407,30757.2689132,17151.2643344
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Number,2008,34954.8329681,44593.2885542,26066.4717446
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2008,0.00329724729207,0.00418086976423,0.00259560273538
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2008,0.00460992994354,0.00583412728063,0.00356861870702
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2008,54270.1789683,60944.7761672,45936.4449572
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2008,31551.5038573,37159.9539294,26611.6648296
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2008,0.00759920851332,0.00931572409317,0.0058338782329
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2008,0.00420584283459,0.00552109531902,0.00300616898219
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Number,2008,141.807970121,205.874909271,94.9032107897
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Number,2008,54.260713299,77.3829371965,36.9052133893
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Percent,2008,1.95391336795e-05,2.48077384768e-05,1.41837913884e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Percent,2008,7.09379184357e-06,9.23960006947e-06,5.15929528169e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Number,2008,199.774194674,257.714483356,131.793899149
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Number,2008,24.0436119048,32.2075493403,16.0151124371
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Percent,2008,2.75875280925e-05,3.38840638898e-05,2.19952305191e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Percent,2008,3.14829922461e-06,3.76766139376e-06,2.60545004364e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2008,445.532144985,592.428421009,309.844561185
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2008,195.324656898,253.738496586,134.307411825
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2008,6.17649070875e-05,8.09118854854e-05,4.63514667182e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2008,2.56557235032e-05,3.12236232537e-05,2.07969325018e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Number,2009,74.2612910977,109.680096128,46.8182277232
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Number,2009,20.4685570153,30.3994493659,13.4663718242
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2009,1.000379615e-05,1.34298078178e-05,6.96035407087e-06
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2009,2.61741144633e-06,3.69062475665e-06,1.93179463736e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Number,2009,160851.661444,229516.498485,105903.26387
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Number,2009,168691.918465,236352.615305,110766.052808
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Asthma,Percent,2009,0.0215823568499,0.0262531432203,0.0174856947494
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Asthma,Percent,2009,0.0214333439132,0.0259220667377,0.0174862170048
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2009,583.771007754,897.717116224,398.953926549
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2009,581.587558591,891.778610554,387.458030276
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2009,7.86519792175e-05,0.000104454022596,5.8715467693e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2009,7.4182183145e-05,9.9681833673e-05,5.56029746157e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Number,2009,41953.9184264,59601.6852317,28339.7842786
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Number,2009,19637.9128609,28667.5450384,12995.4542745
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Percent,2009,0.00564234760569,0.00675957333461,0.0045812405559
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Percent,2009,0.00250039253866,0.00309719460557,0.00201083083999
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Number,2009,24461.4327374,31457.0994329,17873.1960164
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Number,2009,35980.7091807,45436.6408529,26343.523906
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2009,0.00332558010579,0.00420344028623,0.00264459834375
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2009,0.00463089419524,0.00575065786143,0.003602743713
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2009,56501.8560079,62989.2210116,47077.2859884
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2009,32347.7017608,37935.4000376,27151.9666439
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2009,0.00772710969555,0.00946538757008,0.00623311856787
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2009,0.00420743208913,0.00564623506142,0.00312823488358
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Number,2009,145.747019909,211.590699181,97.5134943083
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Number,2009,55.6408397045,79.3536880149,37.8460409625
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Pneumoconiosis,Percent,2009,1.96373588326e-05,2.49331483994e-05,1.4243987139e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Pneumoconiosis,Percent,2009,7.10415561899e-06,9.25657125611e-06,5.16587407463e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Number,2009,200.669928454,266.334593265,136.266283686
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Number,2009,23.8644095171,31.9411477096,15.913064397
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Percent,2009,2.70943440154e-05,3.35639208433e-05,2.13897506672e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Percent,2009,3.05191387183e-06,3.65337258954e-06,2.53375818518e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2009,460.087409049,618.990403231,321.120993518
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2009,199.037630816,257.096691332,136.13896214
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2009,6.23979859734e-05,8.0794880119e-05,4.71604717094e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2009,2.55314899201e-05,3.14459270168e-05,2.05642871447e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Number,2004,197.395017358,262.210516897,131.785686012
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Number,2004,24.0624043859,32.3619693453,15.9494254506
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Percent,2004,2.97150823025e-05,3.64698536734e-05,2.31078815528e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Percent,2004,3.43808723065e-06,4.11170952145e-06,2.82462129243e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2004,429.700446114,569.782319195,288.457268895
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2004,182.812319809,244.808696789,127.051331101
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2004,6.50446300981e-05,8.78469690494e-05,4.62152873024e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2004,2.62173576914e-05,3.50121523016e-05,2.05670970179e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Number,2011,205.765172436,269.714000943,137.759534252
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Number,2011,24.2022563223,32.4330176518,16.1743362432
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Larynx cancer,Percent,2011,2.6655879297e-05,3.33900572086e-05,2.16851794159e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Larynx cancer,Percent,2011,2.98000869235e-06,3.55196528024e-06,2.47242716113e-06
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2011,466.094541015,611.723105666,330.628519117
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2011,206.496849681,270.494375801,133.813471161
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2011,6.05708578482e-05,7.50175842892e-05,4.58870419303e-05
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2011,2.54780517379e-05,3.05040459245e-05,1.98346930876e-05
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Number,2010,43083.0061644,59754.2982015,28921.5334328
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Number,2010,20068.4357749,27967.8565008,13492.5088679
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Ischemic heart disease,Percent,2010,0.00567519255906,0.00680568499289,0.00468347720098
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Ischemic heart disease,Percent,2010,0.0025004587321,0.0030098631225,0.00207322868356
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Number,2010,25166.2537484,31942.8222821,18159.862546
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Number,2010,36985.9865092,46883.323722,26967.2792647
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2010,0.00334844217418,0.00420712469533,0.00251331420044
YLDs (Years Lived with Disability),Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2010,0.00465650058606,0.00587816157993,0.00352419809418
YLDs (Years Lived with Disability),Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2010,58422.5597528,67099.0782814,48930.9868944
