"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
2,15,1506,1,148,6,1,30,3,,,30,26
2,15,1506,1,148,1,1,43,1,,,43,43
2,15,1506,1,398,1,1,77,1,,,32,51
2,15,1506,1,398,5,1,56,9,,,27,51
2,15,1506,1,398,6,1,58,8,,,33,31
2,15,1506,1,398,3,1,65,5,,,20,43
2,15,1506,1,398,4,1,59,8,,,27,26
2,15,1506,1,398,2,1,65,3,,,15,26
2,15,1507,2,458,3,1,43,9,,,43,41
2,15,1507,2,458,6,1,67,11,,"Retired Police Officer",67,16
2,15,1507,2,458,2,1,52,3,,,52,34
2,15,1507,2,458,1,1,52,1,,,52,41
2,15,1507,2,458,4,1,41,8,,,41,26
2,15,1508,2,1682,1,1,69,1,,,69,51
2,15,1508,2,1682,5,1,60,3,,,60,51
2,15,1508,2,1682,6,1,39,3,,,39,51
2,15,1508,2,1682,3,1,56,5,,,56,34
2,15,1508,2,1682,2,1,72,3,,,72,0
2,15,1508,2,1682,4,1,56,8,,,56,26
2,15,1510,2,616,2,1,45,3,,,45,34
2,15,1510,2,616,4,1,60,8,,,60,0
2,15,1510,2,616,5,1,69,9,,,69,51
2,15,1510,2,616,3,1,60,3,,,60,51
2,15,1510,2,616,6,1,43,8,,,43,23
2,15,1510,2,616,1,1,57,1,,,57,42
2,15,1510,2,616,7,1,60,8,,,60,26
2,15,1511,2,1938,1,1,70,1,,,70,51
2,15,1511,2,1938,4,1,64,3,,,64,51
2,15,1511,2,1938,3,1,43,11,,"massenger",43,51
2,15,1511,2,1938,2,1,42,3,,,42,41
2,15,1511,2,1938,6,1,54,8,,,54,51
2,15,1511,2,1938,5,1,27,7,,,27,26
4,16,1601,2,954,1,1,83,1,,,25,16
4,16,1601,2,954,2,1,74,3,,,10,16
4,16,1601,2,954,5,1,44,11,,"youth leader",44,26
4,16,1601,2,954,4,2,63,11,,"woman leader",32,26
4,16,1601,2,954,3,1,42,8,,,28,23
4,16,1602,2,1576,3,1,86,3,,,60,16
4,16,1602,2,1576,2,2,56,2,,,22,26
4,16,1602,2,1576,6,1,43,5,,,8,42
4,16,1602,2,1576,4,2,55,9,,,26,16
4,16,1602,2,1576,1,1,64,1,,,40,16
4,16,1602,2,1576,5,1,32,11,,"Youth  Leader",12,26
4,16,1603,2,158,4,2,37,11,,"Woman Leader",27,42
4,16,1603,2,158,2,1,37,11,,"vice Chairman",37,26
4,16,1603,2,158,5,1,40,11,,"youth Leader",40,26
4,16,1603,2,158,3,1,60,11,,"Secretary",60,42
4,16,1603,2,158,1,1,62,1,,,47,16
4,16,1605,2,180,3,1,62,11,,"Member",62,14
4,16,1605,2,180,5,1,34,11,,"youth leader",34,26
4,16,1605,2,180,2,1,49,11,,"vice Chairman",49,16
4,16,1605,2,180,1,1,64,1,,,62,16
4,16,1605,2,180,4,2,55,11,,"woman Leader",22,25
4,16,1606,2,590,4,2,48,9,,,15,34
4,16,1606,2,590,1,1,58,1,,,35,16
4,16,1606,2,590,6,1,62,8,,,34,42
4,16,1606,2,590,2,2,47,2,,,22,16
4,16,1606,2,590,5,1,49,5,,,9,42
4,16,1606,2,590,3,1,94,3,,,46,16
4,16,1606,2,590,7,1,38,11,,"Youth Leader",11,26
4,16,1608,2,1104,5,1,59,10,,,7,42
4,16,1608,2,1104,1,1,62,1,,,35,42
4,16,1608,2,1104,2,2,54,2,,,25,42
4,16,1608,2,1104,6,1,38,8,,,12,26
4,16,1608,2,1104,3,1,35,11,,"Youth  Leader",15,26
4,16,1608,2,1104,4,1,57,5,,,30,42
4,16,1609,2,738,1,1,61,1,,,15,16
4,16,1609,2,738,3,1,65,8,,,11,41
4,16,1609,2,738,4,1,46,5,,,13,42
4,16,1609,2,738,5,2,52,9,,,24,34
4,16,1609,2,738,2,2,48,2,,,15,34
4,16,1609,2,738,6,1,44,11,,"Youth Leader",15,26
4,16,1610,2,1006,2,2,54,2,,,26,26
4,16,1610,2,1006,3,2,60,9,,,23,26
4,16,1610,2,1006,5,2,52,8,,,17,16
4,16,1610,2,1006,1,1,59,1,,,26,16
4,16,1610,2,1006,4,2,41,7,,,15,42
4,16,1610,2,1006,6,1,53,4,,,22,42
4,16,1612,2,108,7,1,73,11,,"Nzn",72,15
4,16,1612,2,108,8,1,52,11,,"Financial Secretary",52,26
4,16,1612,2,108,5,2,45,11,,"woman Leader",12,26
4,16,1612,2,108,3,1,74,11,,"secretary",74,41
4,16,1612,2,108,1,1,73,1,,,73,41
4,16,1612,2,108,2,1,75,11,,"Nze",75,41
4,16,1612,2,108,6,2,62,11,,"Member",42,16
4,16,1612,2,108,4,1,34,11,,"Youth Leader",16,42
4,16,1612,2,414,6,1,27,11,,"Youth Leader",27,42
4,16,1612,2,414,3,1,72,3,,,50,42
4,16,1612,2,414,2,2,54,2,,,20,26
4,16,1612,2,414,4,2,61,9,,,30,16
4,16,1612,2,414,1,1,63,1,,,45,26
4,16,1612,2,414,5,2,68,8,,,32,34
4,16,1613,2,440,3,1,44,11,,"Financial Secretary",44,16
4,16,1613,2,440,4,2,67,11,,"woman Leader",47,0
4,16,1613,2,440,5,1,37,11,,"Youth Leader",37,26
4,16,1613,2,440,1,1,42,1,,,42,15
4,16,1613,2,440,2,1,42,11,,"Secretary",42,14
4,16,1613,2,440,6,1,58,11,,"Member",58,0
4,16,1613,2,440,7,1,44,11,,"Member",44,16
4,16,1616,2,296,6,2,77,11,,"woman Leader",57,16
4,16,1616,2,296,4,1,61,11,,"member",61,16
4,16,1616,2,296,3,1,61,11,,"financial Secretary",61,42
4,16,1616,2,296,7,1,34,11,,"youth Leader",34,25
4,16,1616,2,296,2,1,65,11,,"secretary",65,42
4,16,1616,2,296,1,1,52,1,,,52,15
4,16,1616,2,296,5,1,62,11,,"member",62,16
4,16,1618,2,1060,1,1,65,1,,,65,16
4,16,1618,2,1060,5,1,57,11,,"Member",57,16
4,16,1618,2,1060,4,2,60,11,,"Woman Leader",27,25
4,16,1618,2,1060,2,1,30,11,,"Youth Leader",30,26
4,16,1618,2,1060,3,1,67,4,,,67,42
4,16,1620,2,106,4,1,66,11,,"Member",62,16
4,16,1620,2,106,3,1,70,11,,"Treasure",62,16
4,16,1620,2,106,2,1,39,11,,"Secretary",39,26
4,16,1620,2,106,6,2,50,11,,"Woman Leader",30,26
4,16,1620,2,106,1,1,55,1,,,55,16
4,16,1620,2,106,5,1,34,11,,"Youth Leader",34,26
4,16,1622,2,18,3,2,48,9,,,18,26
4,16,1622,2,18,6,1,46,8,,,25,26
4,16,1622,2,18,1,1,79,1,,,38,16
4,16,1622,2,18,4,1,36,11,,"Youth  Leader",25,26
4,16,1622,2,18,2,2,69,2,,,38,16
4,16,1622,2,18,5,1,54,5,,,22,42
4,16,1624,1,136,3,1,51,5,,,18,42
4,16,1624,1,136,6,2,47,11,,"Woman  Leader",12,42
4,16,1624,1,136,5,1,49,8,,,10,16
4,16,1624,1,136,2,2,64,2,,,46,0
4,16,1624,1,136,4,2,48,9,,,15,26
4,16,1624,1,136,1,1,77,1,,,46,26
4,16,1624,1,286,6,1,67,3,,,34,16
4,16,1624,1,286,2,2,48,2,,,17,16
4,16,1624,1,286,4,2,52,9,,,21,16
4,16,1624,1,286,5,1,59,4,,,33,34
4,16,1624,1,286,3,1,60,5,,,16,42
4,16,1624,1,286,1,1,56,1,,,28,16
4,16,1625,2,1210,4,1,50,11,,"financial Secretary",50,26
4,16,1625,2,1210,6,1,35,11,,"Treasure",35,26
4,16,1625,2,1210,1,1,69,1,,,69,25
4,16,1625,2,1210,2,1,40,11,,"youth leader",40,42
4,16,1625,2,1210,5,1,57,11,,"politician",57,42
4,16,1625,2,1210,3,2,47,11,,"woman Leader",47,42
4,16,1626,2,1546,1,1,77,1,,,22,41
4,16,1626,2,1546,2,1,62,11,,"Vice Chairman",26,42
4,16,1626,2,1546,6,1,63,11,,"Treasurer",63,26
4,16,1626,2,1546,3,1,32,11,,"Youth  Leader",32,26
4,16,1626,2,1546,5,1,35,11,,"Public Relations Officer",8,42
4,16,1626,2,1546,4,2,54,5,,,24,42
3,17,1702,2,510,2,1,33,8,,,33,16
3,17,1702,2,510,3,1,35,9,,,35,16
3,17,1702,2,510,4,1,25,11,,"Youth",25,16
3,17,1702,2,510,1,1,45,1,5,,45,34
3,17,1702,2,510,5,1,35,8,,,35,51
3,17,1704,2,1080,3,1,70,11,,"Elder",50,51
3,17,1704,2,1080,2,1,45,3,,,45,26
3,17,1704,2,1080,5,2,30,2,,,25,51
3,17,1704,2,1080,1,1,50,1,,,35,32
3,17,1704,2,1080,4,1,78,9,,,70,51
3,17,1704,1,2074,2,1,62,11,,"Elder",60,32
3,17,1704,1,2074,3,1,40,10,,,5,41
3,17,1704,1,2074,1,1,50,1,,,50,26
3,17,1704,1,2074,5,1,40,5,,,40,34
3,17,1704,1,2074,4,1,56,9,,,56,51
3,17,1706,2,284,3,1,30,3,,,30,34
3,17,1706,2,284,4,1,35,11,,"Farmer",35,51
3,17,1706,2,284,1,1,52,1,,,52,34
3,17,1706,2,284,2,1,65,9,,,60,51
3,17,1706,2,284,5,1,45,11,,"Farmer",45,51
3,17,1710,2,546,2,1,48,3,,,48,34
3,17,1710,2,546,1,1,65,1,,,65,51
3,17,1710,2,546,5,1,52,9,,,52,51
3,17,1710,2,546,4,1,35,5,,,30,34
3,17,1710,2,546,3,1,40,8,,,40,52
3,17,1712,2,794,3,1,40,5,,,40,26
3,17,1712,2,794,5,1,35,8,,,35,26
3,17,1712,2,794,2,1,45,9,,,45,51
3,17,1712,2,794,4,1,30,8,,,30,26
3,17,1712,2,794,1,1,50,1,,,50,61
3,17,1713,1,226,3,1,50,8,,,50,41
3,17,1713,1,226,4,1,35,5,,,35,42
3,17,1713,1,226,5,1,23,11,,"Student",23,26
3,17,1713,1,226,2,1,45,5,,,13,34
3,17,1713,1,226,1,1,60,1,,,60,51
3,17,1715,2,2244,3,1,55,9,,,55,51
3,17,1715,2,2244,1,1,73,1,,,73,51
3,17,1715,2,2244,5,1,45,8,,,45,26
3,17,1715,2,2244,4,1,40,11,,"Farmer",40,51
3,17,1715,2,2244,2,1,32,3,,,32,41
3,17,1716,2,1452,4,1,30,8,,,30,51
3,17,1716,2,1452,1,1,65,1,,,65,51
3,17,1716,2,1452,2,1,50,8,,,50,16
3,17,1716,2,1452,5,1,30,3,,,30,51
3,17,1716,2,1452,3,1,50,9,,,50,32
3,17,1719,2,1354,3,1,35,11,,"Nails Cutter",35,51
3,17,1719,2,1354,2,1,30,11,,"Barber",30,16
3,17,1719,2,1354,1,1,55,1,,,55,51
3,17,1719,2,1354,4,1,60,11,,"Animal Rearer",60,52
3,17,1719,2,1354,5,1,64,3,,,64,51
3,17,1722,2,96,2,1,62,9,,,12,51
3,17,1722,2,96,5,2,36,2,,,20,0
3,17,1722,2,96,3,1,60,3,,,45,51
3,17,1722,2,96,1,1,55,1,,,46,51
3,17,1722,2,96,4,1,35,11,,"Fisher Man",35,51
3,17,1724,2,786,1,1,80,1,,,80,51
3,17,1724,2,786,4,1,43,8,,,43,51
3,17,1724,2,786,2,2,65,2,,,49,0
3,17,1724,2,786,3,1,45,3,,,45,26
3,17,1724,2,786,5,1,38,8,,,38,51
3,17,1727,2,634,2,1,40,9,,,40,51
3,17,1727,2,634,5,1,57,11,,"Elder",57,51
3,17,1727,2,634,4,1,42,11,,"Farmer",42,51
3,17,1727,2,634,3,1,55,8,,,55,51
3,17,1727,2,634,1,1,50,1,,,50,51
3,18,1803,2,840,3,1,28,11,,"resident",28,26
3,18,1803,2,840,2,1,31,11,,"resident",31,41
3,18,1803,2,840,4,1,29,9,,,29,23
3,18,1803,2,840,5,1,48,3,,,48,51
3,18,1803,2,840,1,1,23,8,,,23,51
3,18,1805,2,534,1,1,71,1,,,71,51
3,18,1805,2,534,2,1,63,3,,,63,51
3,18,1805,2,534,4,1,47,9,,,47,51
3,18,1805,2,534,5,1,27,11,,"resident",27,0
3,18,1805,2,534,3,1,37,8,,,37,0
3,18,1808,2,1726,1,1,56,1,,,56,0
3,18,1808,2,1726,5,1,52,9,,,5,34
3,18,1808,2,1726,4,1,25,8,,,25,26
3,18,1808,2,1726,2,1,40,3,,,30,26
3,18,1808,2,1726,3,1,68,11,,"resident",68,0
3,18,1808,2,1726,6,1,40,5,,,40,34
3,18,1809,1,1272,6,1,40,11,,"youth leader",40,41
3,18,1809,1,1272,4,1,40,3,,,40,16
3,18,1809,1,1272,1,1,54,8,,,54,0
3,18,1809,1,1272,5,1,48,11,,"resident",48,26
3,18,1809,1,1272,3,1,93,5,,,52,51
3,18,1809,1,1272,2,1,45,9,,,45,26
3,18,1811,2,364,3,1,38,2,,,33,16
3,18,1811,2,364,4,1,28,3,,,28,16
3,18,1811,2,364,2,1,52,5,,,1,34
3,18,1811,2,364,1,1,73,1,,,73,0
3,18,1811,2,364,5,1,38,11,,"resident",38,0
3,18,1811,2,364,6,1,47,9,,,2,26
3,18,1814,2,678,1,1,64,1,,,64,51
3,18,1814,2,678,3,1,46,11,,"resident",15,0
3,18,1814,2,678,2,1,48,8,,,15,16
3,18,1814,2,678,5,1,29,11,,"resident",29,0
3,18,1814,2,678,4,1,48,9,,,25,51
3,18,1816,1,378,5,1,57,11,,"resident",23,26
3,18,1816,1,378,1,1,62,1,,,62,51
3,18,1816,1,378,2,1,32,3,,,32,41
3,18,1816,1,378,4,1,42,8,,,13,0
3,18,1816,1,378,6,1,35,11,,"rrsident",35,51
3,18,1816,1,378,3,1,60,9,,,25,51
3,18,1817,2,370,5,1,38,11,,"resident",38,23
3,18,1817,2,370,2,1,45,3,,,45,16
3,18,1817,2,370,3,1,41,5,11,"resident",41,23
3,18,1817,2,370,4,1,71,3,,,71,51
3,18,1817,2,370,6,1,78,3,,,78,0
3,18,1817,2,370,1,1,47,1,,,47,51
3,18,1820,2,450,7,2,46,11,,"resident",12,23
3,18,1820,2,450,6,1,46,8,,,33,0
3,18,1820,2,450,8,2,28,9,,,18,25
3,18,1820,2,450,1,1,42,8,,,42,26
3,18,1820,2,450,3,1,74,1,,,74,0
3,18,1820,2,450,5,1,56,11,,"resident",23,26
3,18,1820,2,450,4,1,40,11,,"resident",35,16
3,18,1822,2,1654,6,1,57,1,,,57,26
3,18,1822,2,1654,5,1,35,11,,"rrsident",35,16
3,18,1822,2,1654,3,1,62,8,,,62,51
3,18,1822,2,1654,1,1,45,3,,,45,34
3,18,1822,2,1654,4,1,49,11,,"gresident",49,26
3,18,1822,2,1654,2,1,48,8,,,48,23
3,18,1823,1,1822,5,1,35,8,,,35,16
3,18,1823,1,1822,2,1,29,11,,"resident",29,26
3,18,1823,1,1822,1,1,56,9,,,56,51
3,18,1823,1,1822,4,1,52,3,,,52,0
3,18,1823,1,1822,3,1,36,11,,"resident",36,34
3,19,1901,2,640,1,1,45,1,,,45,61
3,19,1901,2,640,2,2,27,2,,,27,51
3,19,1901,2,640,4,1,50,9,,,50,52
3,19,1901,2,640,3,1,55,5,,,55,26
3,19,1901,2,640,5,2,30,8,,,15,51
3,19,1902,2,52,5,2,30,8,,,30,51
3,19,1902,2,52,1,1,65,1,,,65,51
3,19,1902,2,52,3,1,73,3,,,73,51
3,19,1902,2,52,4,1,50,8,,,50,51
3,19,1902,2,52,2,2,35,2,,,35,51
3,19,1905,2,1290,5,1,48,8,,,48,51
3,19,1905,2,1290,2,2,48,2,,,33,51
3,19,1905,2,1290,3,1,38,8,,,38,16
3,19,1905,2,1290,1,1,59,1,,,59,51
3,19,1905,2,1290,4,1,29,3,,,29,26
3,19,1908,2,284,3,2,43,8,,,28,51
3,19,1908,2,284,4,1,48,8,,,48,51
3,19,1908,2,284,1,1,53,1,,,53,51
3,19,1908,2,284,2,1,52,8,,,52,16
3,19,1908,2,284,5,1,47,8,,,47,51
3,19,1910,2,808,1,1,43,1,,,43,26
3,19,1910,2,808,5,1,60,7,,,60,41
3,19,1910,2,808,2,1,61,3,,,60,16
3,19,1910,2,808,3,2,53,3,,,40,26
3,19,1910,2,808,4,1,58,5,,,58,34
3,19,1912,1,1510,3,1,55,7,,,55,43
3,19,1912,1,1510,1,1,29,1,,,29,41
3,19,1912,1,1510,2,1,59,9,,,55,51
3,19,1912,1,1510,5,1,55,8,,,20,16
3,19,1912,1,1510,4,2,43,8,,,28,16
3,19,1914,2,934,4,2,35,8,,,35,51
3,19,1914,2,934,5,2,32,8,,,32,51
3,19,1914,2,934,2,1,45,9,,,45,51
3,19,1914,2,934,3,1,60,6,,,60,51
3,19,1914,2,934,1,1,40,1,,,40,16
3,19,1916,2,1516,1,1,40,1,,,40,51
3,19,1916,2,1516,2,2,28,2,,,15,51
3,19,1916,2,1516,3,1,60,9,,,60,51
3,19,1916,2,1516,5,2,38,8,,,38,51
3,19,1916,2,1516,4,1,35,4,,,35,34
3,19,1919,2,366,4,1,65,9,,,65,51
3,19,1919,2,366,1,1,40,1,,,40,16
3,19,1919,2,366,3,1,50,8,,,50,51
3,19,1919,2,366,2,1,65,9,,,65,51
3,19,1919,2,366,5,1,53,1,,,53,51
3,19,1921,1,842,2,1,34,8,,,16,41
3,19,1921,1,842,3,1,50,8,,,50,26
3,19,1921,1,842,5,2,44,8,,,44,16
3,19,1921,1,842,4,2,36,5,,,4,34
3,19,1921,1,842,1,1,57,1,,,57,42
3,19,1923,2,284,5,1,33,8,,,33,16
3,19,1923,2,284,2,1,42,7,,,42,41
3,19,1923,2,284,3,2,38,8,,,38,16
3,19,1923,2,284,4,1,38,7,,,38,41
3,19,1923,2,284,1,1,62,1,,,62,16
3,19,1925,1,2858,4,1,48,9,,,48,16
3,19,1925,1,2858,1,1,39,1,,,39,16
3,19,1925,1,2858,3,1,50,8,,,50,51
3,19,1925,1,2858,5,1,45,8,,,45,51
3,19,1925,1,2858,2,2,29,2,,,14,16
3,19,1925,2,3394,4,1,55,11,,"civil sarvant",55,42
3,19,1925,2,3394,2,1,60,9,,,60,16
3,19,1925,2,3394,3,2,47,2,,,47,51
3,19,1925,2,3394,1,1,58,1,,,58,16
3,19,1925,2,3394,5,2,47,8,,,47,51
3,19,1928,2,526,4,1,62,8,,,62,51
3,19,1928,2,526,5,1,35,8,,,35,16
3,19,1928,2,526,2,1,39,4,,,39,34
3,19,1928,2,526,1,1,30,1,,,30,41
3,19,1928,2,526,3,1,38,3,,,38,16
3,19,1932,2,562,3,1,43,8,,,43,16
3,19,1932,2,562,1,1,40,1,,,40,41
3,19,1932,2,562,2,1,58,8,,,58,51
3,19,1932,2,562,5,1,45,8,,,45,16
3,19,1932,2,562,4,2,58,8,,,40,51
3,19,1934,2,386,4,1,55,8,,,55,51
3,19,1934,2,386,1,1,50,1,,,50,34
3,19,1934,2,386,5,1,48,4,,,48,34
3,19,1934,2,386,3,1,55,1,,,55,41
3,19,1934,2,386,2,2,30,2,,,30,16
3,19,1936,2,1994,1,1,50,1,,,50,51
3,19,1936,2,1994,5,2,32,8,,,32,51
3,19,1936,2,1994,2,1,65,9,,,65,51
3,19,1936,2,1994,3,1,45,5,,,45,34
3,19,1936,2,1994,4,2,35,8,,,35,51
3,19,1937,2,432,5,1,35,5,,,35,34
3,19,1937,2,432,2,1,70,6,,,65,51
3,19,1937,2,432,3,2,54,8,,,54,51
3,19,1937,2,432,1,1,77,1,,,40,26
3,19,1937,2,432,6,2,42,8,,,25,16
3,19,1941,2,518,3,1,60,8,,,60,16
3,19,1941,2,518,5,2,45,8,,,45,16
3,19,1941,2,518,2,1,47,9,,,47,26
3,19,1941,2,518,1,2,45,1,,,45,34
3,19,1941,2,518,4,2,40,8,,,20,16
3,19,1943,2,668,4,2,45,8,,,45,51
3,19,1943,2,668,3,1,35,8,,,35,11
3,19,1943,2,668,2,1,74,6,,,74,51
3,19,1943,2,668,1,1,83,1,,,83,51
3,19,1943,2,668,5,2,27,8,,,27,51
3,20,2001,2,1354,2,1,50,9,,,48,51
3,20,2001,2,1354,4,1,45,8,,,35,51
3,20,2001,2,1354,1,2,42,7,,,42,41
3,20,2001,2,1354,3,1,50,1,,,50,41
3,20,2003,2,784,4,1,50,8,,,50,51
3,20,2003,2,784,1,1,45,8,,,45,51
3,20,2003,2,784,5,1,45,6,,,45,51
3,20,2003,2,784,2,1,55,8,,,55,51
3,20,2003,2,784,3,1,50,6,,,50,51
3,20,2005,2,970,5,1,60,6,,,60,14
3,20,2005,2,970,1,1,65,6,,,65,51
3,20,2005,2,970,3,1,50,6,,,50,51
3,20,2005,2,970,2,1,55,6,,,55,51
3,20,2005,2,970,4,1,50,6,,,50,51
3,20,2008,2,1474,1,1,45,1,,,45,23
3,20,2008,2,1474,2,1,30,5,,,30,22
3,20,2008,2,1474,3,1,45,6,,,35,26
3,20,2008,2,1474,4,1,30,8,,,30,26
3,20,2008,2,1474,5,1,45,7,,,25,41
3,20,2009,2,240,1,1,50,9,,,50,51
3,20,2009,2,240,3,1,60,6,,,50,25
3,20,2009,2,240,2,1,55,8,,,50,14
3,20,2009,2,240,4,1,57,1,,,45,0
3,20,2009,2,240,5,1,65,3,,,50,16
3,20,2012,1,844,4,2,46,7,,,20,41
3,20,2012,1,844,2,1,50,5,,,23,43
3,20,2012,1,844,1,1,51,1,,,2,43
3,20,2012,1,844,5,1,45,8,,,20,42
3,20,2012,1,844,3,1,53,9,,,23,41
3,20,2013,2,1232,4,2,40,8,,,35,0
3,20,2013,2,1232,2,1,40,8,,,30,23
3,20,2013,2,1232,3,1,35,6,,,35,22
3,20,2013,2,1232,1,1,65,9,,,40,51
3,20,2013,2,1232,5,1,50,7,,,30,34
3,20,2015,2,1746,2,1,40,6,,,40,51
3,20,2015,2,1746,3,1,42,6,,,42,51
3,20,2015,2,1746,1,1,60,6,,,60,51
3,20,2015,2,1746,5,1,40,6,,,40,51
3,20,2015,2,1746,4,1,35,6,,,35,51
3,20,2018,2,1134,3,1,50,6,,,50,51
3,20,2018,2,1134,4,1,43,6,,,43,51
3,20,2018,2,1134,2,1,52,6,,,45,51
3,20,2018,2,1134,1,1,45,6,,,40,51
3,20,2018,2,1134,5,1,48,6,,,48,51
3,20,2019,2,344,3,1,45,6,,,40,13
3,20,2019,2,344,6,1,65,6,,,60,51
3,20,2019,2,344,2,1,65,9,,,55,13
3,20,2019,2,344,5,2,55,8,,,50,0
3,20,2019,2,344,4,1,50,8,,,45,23
3,20,2019,2,344,1,1,45,1,,,45,51
3,20,2021,1,3300,5,1,65,8,,,27,51
3,20,2021,1,3300,3,1,65,8,,,30,51
3,20,2021,1,3300,4,1,65,8,,,22,51
3,20,2021,1,3300,2,1,45,4,,,25,43
3,20,2021,1,3300,1,1,60,7,,,30,43
3,20,2022,2,1130,4,1,47,6,,,47,51
3,20,2022,2,1130,5,1,30,8,,,30,16
3,20,2022,2,1130,3,1,55,6,,,55,51
3,20,2022,2,1130,2,1,70,6,,,70,51
3,20,2022,2,1130,1,1,47,6,,,47,16
3,20,2025,2,760,5,1,55,6,,,45,16
3,20,2025,2,760,4,1,55,9,,,50,61
3,20,2025,2,760,3,1,35,7,,,30,41
3,20,2025,2,760,1,1,60,8,,,60,51
3,20,2025,2,760,2,1,50,8,,,50,16
3,20,2025,2,1304,1,1,40,6,,,35,51
3,20,2025,2,1304,3,1,48,5,,,35,26
3,20,2025,2,1304,4,1,50,9,,,50,42
3,20,2025,2,1304,5,2,52,8,,,45,21
3,20,2025,2,1304,2,1,45,8,,,45,26
3,20,2028,2,498,6,1,55,6,,,45,51
3,20,2028,2,498,2,2,60,8,,,40,26
3,20,2028,2,498,4,1,48,3,,,40,41
3,20,2028,2,498,5,1,55,9,,,35,51
3,20,2028,2,498,3,1,40,4,,,35,34
3,20,2028,2,498,1,1,35,8,,,35,43
3,20,2030,2,1050,4,1,30,6,,,30,0
3,20,2030,2,1050,5,1,38,6,,,38,51
3,20,2030,2,1050,3,1,30,6,,,30,0
3,20,2030,2,1050,2,1,50,6,,,50,51
3,20,2030,2,1050,1,1,45,6,,,45,0
3,20,2032,1,1390,5,1,75,8,,,75,51
3,20,2032,1,1390,4,1,90,9,,,90,51
3,20,2032,1,1390,3,1,75,8,,,55,51
3,20,2032,1,1390,1,1,35,7,,,35,27
3,20,2032,1,1390,2,1,65,7,,,65,27
3,20,2032,2,1772,5,1,50,6,,,50,51
3,20,2032,2,1772,2,1,65,6,,,45,51
3,20,2032,2,1772,3,1,70,6,,,70,51
3,20,2032,2,1772,1,1,60,6,,,38,51
3,20,2032,2,1772,6,1,45,6,,,45,51
3,21,2102,2,1124,4,1,35,5,,,35,26
3,21,2102,2,1124,5,1,44,7,,,21,41
3,21,2102,2,1124,2,2,51,2,,,51,51
3,21,2102,2,1124,6,1,71,3,,,71,51
3,21,2102,2,1124,3,1,64,9,,,64,51
3,21,2102,2,1124,1,1,65,1,,,65,51
3,21,2106,2,236,1,1,73,1,,,55,41
3,21,2106,2,236,3,1,28,3,,,17,26
3,21,2106,2,236,5,1,49,5,,,49,34
3,21,2106,2,236,2,2,50,2,,,50,51
3,21,2106,2,236,4,1,48,9,,,48,26
3,21,2106,2,236,6,1,48,7,,,48,41
3,21,2106,2,2822,5,1,38,3,,,32,52
3,21,2106,2,2822,1,1,76,1,,,36,51
3,21,2106,2,2822,3,1,69,9,,,36,51
3,21,2106,2,2822,2,2,62,2,,,36,51
3,21,2106,2,2822,4,1,41,8,,,36,26
3,21,2108,1,520,4,1,41,8,,,41,26
3,21,2108,1,520,6,1,38,7,,,38,26
3,21,2108,1,520,2,2,43,2,,,27,51
3,21,2108,1,520,5,1,42,9,,,34,51
3,21,2108,1,520,3,1,39,3,,,10,26
3,21,2108,1,520,1,1,67,1,,,27,51
3,21,2109,2,38,6,2,21,8,,,21,51
3,21,2109,2,38,3,2,61,2,,,43,51
3,21,2109,2,38,2,1,27,3,,,27,51
3,21,2109,2,38,5,1,42,9,,,42,51
3,21,2109,2,38,1,1,99,1,,,58,51
3,21,2109,2,38,4,1,50,6,,,50,26
3,21,2111,2,180,3,1,58,8,,,58,51
3,21,2111,2,180,2,2,36,2,,,20,51
3,21,2111,2,180,1,1,54,1,,,54,26
3,21,2111,2,180,4,1,59,9,,,59,51
3,21,2111,2,180,5,1,65,6,,,65,51
3,21,2115,2,926,3,1,22,9,,,22,51
3,21,2115,2,926,1,1,51,1,,,51,51
3,21,2115,2,926,5,1,55,8,,,55,0
3,21,2115,2,926,2,2,27,2,,,27,51
3,21,2115,2,926,4,1,60,8,,,60,51
3,21,2117,2,554,3,1,60,9,,,60,16
3,21,2117,2,554,4,1,46,8,,,46,16
3,21,2117,2,554,2,1,51,3,,,51,16
3,21,2117,2,554,1,1,35,1,,,35,26
3,21,2117,2,554,5,2,55,8,,,55,16
3,21,2119,2,2146,2,2,36,2,,,20,16
3,21,2119,2,2146,3,1,52,3,,,52,26
3,21,2119,2,2146,5,1,41,6,,,41,26
3,21,2119,2,2146,1,1,45,1,,,45,26
3,21,2119,2,2146,4,2,42,8,,,29,0
3,21,2119,2,3956,1,1,52,1,,,7,51
3,21,2119,2,3956,5,1,32,3,,,8,0
3,21,2119,2,3956,2,2,46,2,,,7,51
3,21,2119,2,3956,4,1,45,9,,,7,51
3,21,2119,2,3956,3,1,68,8,,,12,0
1,22,2201,2,422,7,2,53,8,,,40,0
1,22,2201,2,422,2,1,31,3,,,31,23
1,22,2201,2,422,4,1,28,8,,,5,26
1,22,2201,2,422,1,1,63,1,,,32,16
1,22,2201,2,422,3,2,42,2,,,31,0
1,22,2201,2,422,5,2,25,8,,,8,16
1,22,2201,2,422,6,1,63,11,,"Retired teacher",42,42
1,22,2203,2,266,1,1,60,1,,,60,0
1,22,2203,2,266,3,1,30,8,,,25,34
1,22,2203,2,266,6,1,25,8,,,1,41
1,22,2203,2,266,5,1,45,8,,,45,24
