"zone","state","sector","lga","ea","hhid","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","popdensity","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2015_tot","h2015_wetQ","h2015_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2015_eviarea","h2015_evimax","h2015_grn","h2015_sen","LAT_DD_MOD","LON_DD_MOD","distY1Y3"
2,2,2,212,956,20056,6.8,45,159.2,182.6,51.1,268,254,1056,227,636,35,20,70,313,3.49,360,13,6,1,1,1,1,1,1,1,1157,630,18,1029,602,18,96.3,0.4614,114,280,92.6,0.4515,129,285,8.95937097796,12.1543140636,
2,2,2,212,956,20057,7,44.9,159.1,182.4,51,268,254,1056,227,636,35,20,70,313,3.49,360,13,6,1,1,1,1,1,1,1,1156,630,18,1029,602,18,96.3,0.4614,114,280,92.6,0.4515,129,285,8.95937097796,12.1543140636,
2,2,2,212,956,20058,6.9,45,159.1,182.5,51.1,268,254,1056,227,636,35,20,70,313,3.49,360,13,6,1,1,1,1,1,1,1,1156,630,18,1029,602,18,96.3,0.4614,114,280,92.6,0.4515,129,285,8.95937097796,12.1543140636,
2,2,2,212,956,20059,7,44.9,159,182.4,51,268,254,1056,227,636,35,20,70,313,3.49,350,13,6,1,1,1,1,1,1,1,1156,630,18,1029,602,18,96.3,0.4614,114,280,92.6,0.4515,129,285,8.95937097796,12.1543140636,
2,2,2,212,956,20060,6.8,45,159.1,182.5,51.1,268,254,1056,227,636,35,20,70,313,3.49,360,13,6,1,1,1,1,1,1,1,1157,630,18,1029,602,18,96.3,0.4614,114,280,92.6,0.4515,129,285,8.95937097796,12.1543140636,
2,2,2,210,1300,20061,4.6,52.6,9.3,66.7,191.8,257,242,881,264,612,73,14,270,312,0,490,13,2,3,3,1,1,1,1,1,1082,663,19,1154,759,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,210,1300,20062,4.4,52.6,9.3,66.7,191.8,257,242,881,264,612,64,20,200,312,0,490,13,2,3,3,1,1,1,1,1,1082,664,19,1155,759,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,210,1300,20063,5,52.5,9.3,66.5,191.8,257,242,881,264,612,70,14,1690,312,0,490,14,2,3,3,1,1,1,1,1,1082,663,19,1152,757,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,210,1300,20064,4.5,52.5,9.3,66.6,191.7,257,242,881,264,612,70,14,270,312,0,490,16,2,3,3,1,1,1,1,1,1082,663,19,1154,759,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,210,1300,20065,4.9,52.2,9,66.3,191.5,257,242,881,264,612,75,14,1690,312,0,490,13,2,3,3,1,1,1,1,1,1083,663,19,1150,755,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,210,1300,20066,4.9,52.4,9.2,66.4,191.6,257,242,881,264,612,75,14,1690,312,0,490,17,2,3,3,1,1,1,1,1,1082,663,19,1152,756,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
6,24,1,2404,0,20067,0.8,9.4,17.3,55.4,17.3,270,264,1623,366,840,0,190,3050,313,1.75,0,15,1,3,3,1,1,1,1,1,1199,650,12,1157,589,12,45.9,0.4639,96,333,47.1,0.4356,94,333,6.45073235155,3.32695938847,1211
2,2,2,210,1300,20068,4.4,52.7,9.4,66.8,191.8,257,242,881,264,612,64,20,270,312,0,490,15,2,3,3,1,1,1,1,1,1082,664,19,1155,760,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,210,1300,20069,5,52.6,9.4,66.6,191.8,257,242,881,264,612,70,14,270,312,0,490,16,2,3,3,1,1,1,1,1,1082,663,19,1153,758,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,210,1300,20070,5.2,52.4,9.3,66.4,191.7,257,242,881,264,612,73,14,1690,312,0,490,13,2,3,3,1,1,1,1,1,1082,663,19,1151,756,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.7021170344,13.4417466208,
2,2,2,214,898,20071,0.8,1.6,1.6,18.3,141.5,254,237,937,259,626,51,30,3110,312,1.75,580,14,3,3,3,1,1,1,1,1,1150,655,19,1178,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20072,0.7,1.6,1.5,18.2,141.3,254,237,937,259,626,51,30,3110,312,1.75,580,14,3,3,3,1,1,1,1,1,1150,655,19,1177,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20073,0.8,1.7,1.7,18.1,141.4,254,237,937,259,626,51,30,3170,312,1.75,590,15,3,3,3,1,1,1,1,1,1150,655,19,1177,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20074,0.7,1.6,1.6,18.2,141.4,254,237,937,259,626,51,30,3110,312,1.75,580,16,3,3,3,1,1,1,1,1,1150,655,19,1177,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20075,0.8,1.7,1.6,18.2,141.5,254,237,937,259,626,51,30,3170,312,1.75,590,14,3,3,3,1,1,1,1,1,1150,655,19,1178,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20076,0.8,1.7,1.7,18.2,141.5,254,237,937,259,626,51,30,3170,312,1.75,590,14,3,3,3,1,1,1,1,1,1150,655,19,1177,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20077,0.9,1.7,1.7,18.2,141.5,254,237,937,259,626,51,30,3170,312,1.75,590,15,3,3,3,1,1,1,1,1,1150,655,19,1178,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20078,0.8,1.6,1.5,18.4,141.5,254,237,937,259,626,51,30,3110,312,1.75,580,14,3,3,3,1,1,1,1,1,1150,655,19,1178,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,2,214,898,20080,0.8,1.7,1.7,18.1,141.4,254,237,937,259,626,43,30,3170,312,1.75,590,13,3,3,3,1,1,1,1,1,1150,655,19,1177,723,16,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2710717474,13.3077304864,
2,2,1,215,8,20081,0.4,3.3,3.3,20.5,138.7,253,237,936,259,625,91,14,2130,312,1.75,590,14,3,2,2,1,1,1,1,1,1157,661,19,1174,712,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20082,0.3,3.1,3.2,20.4,138.7,253,237,936,259,625,89,14,2130,312,1.75,590,13,3,2,2,1,1,1,1,1,1157,661,19,1174,712,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20083,0.2,3.1,3.1,20.4,138.8,253,237,936,259,625,89,14,2130,312,1.75,590,16,3,2,2,1,1,1,1,1,1157,660,19,1175,712,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20084,0.3,3.5,3.5,20.7,138.8,253,237,936,259,625,89,14,2130,312,1.75,590,13,3,2,2,1,1,1,1,1,1157,661,19,1175,712,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20085,0.2,3,3.1,20.4,138.9,253,237,936,259,625,89,14,2130,312,1.75,590,16,3,2,2,1,1,1,1,1,1157,660,19,1175,712,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20086,0.3,3.1,3.1,20.4,138.8,253,237,936,259,625,89,14,2130,312,1.75,590,14,3,2,2,1,1,1,1,1,1157,660,19,1174,712,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20087,0.1,3,3,20.4,139,253,237,936,259,625,89,14,2130,312,1.75,590,14,3,2,2,1,1,1,1,1,1157,660,19,1175,713,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20088,0.7,3.2,3.2,20,138.4,253,237,939,259,627,86,14,2130,312,1.75,590,14,3,2,2,1,1,1,1,1,1158,661,19,1173,710,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20089,0.7,3.2,3.2,20.1,138.4,253,237,939,259,627,91,14,2130,312,1.75,590,15,3,2,2,1,1,1,1,1,1158,661,19,1173,711,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,1,215,8,20090,0.7,3.2,3.2,20.1,138.4,253,237,939,259,627,91,14,2130,312,1.75,590,15,3,2,2,1,1,1,1,1,1158,661,19,1173,710,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2686739218,13.2386102614,
2,2,2,207,1302,20091,8.7,41.8,41.8,53.7,124.7,256,241,906,250,609,43,20,120,312,1.75,500,14,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20092,8.7,41.7,41.7,53.6,124.8,256,241,906,250,609,39,20,120,312,1.75,500,13,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20093,8.7,41.6,41.7,53.6,124.7,256,241,906,250,609,50,20,120,312,1.75,490,13,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20094,8.7,41.7,41.7,53.6,124.7,256,241,906,250,609,43,20,120,312,1.75,500,14,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20095,8.8,41.8,41.9,53.8,124.7,256,241,906,250,609,43,20,120,312,1.75,500,13,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20096,8.7,41.7,41.7,53.6,124.7,256,241,906,250,609,43,20,120,312,1.75,500,14,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20097,8.6,41.5,41.6,53.5,124.7,256,241,906,250,609,50,20,120,312,1.75,490,16,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20098,8.7,41.6,41.7,53.5,124.7,256,241,906,250,609,50,20,120,312,1.75,490,13,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20099,8.7,41.7,41.7,53.6,124.7,256,241,906,250,609,43,20,120,312,1.75,500,14,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,207,1302,20100,8.7,41.7,41.7,53.6,124.7,256,241,906,250,609,43,20,120,312,1.75,500,13,2,1,1,2,2,1,1,2,1165,678,19,1192,739,17,96.3,0.4614,114,280,92.6,0.4515,129,285,10.2832908043,12.8870466619,
2,2,2,205,712,20101,27.4,56.7,91.9,99.4,104,254,239,910,245,610,31,20,60,312,14.05,540,12,12,1,1,3,1,1,1,3,1185,672,19,1215,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20102,27.2,57,91.7,99.2,103.8,254,239,910,245,610,31,20,40,312,14.05,530,16,7,1,1,3,1,1,1,3,1185,672,19,1215,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20103,27.4,56.7,91.9,99.4,104.1,254,239,910,245,610,31,20,60,312,14.05,540,12,12,1,1,3,1,1,1,3,1185,672,19,1215,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20104,27.4,57,92,99.4,103.6,254,239,910,245,610,32,20,40,312,14.05,540,16,7,1,1,3,1,1,1,3,1185,672,19,1214,747,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20105,27.4,56.8,91.8,99.3,104,254,239,910,245,610,31,20,40,312,14.05,540,13,7,1,1,3,1,1,1,3,1185,672,19,1215,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20106,27.2,57,91.7,99.2,103.8,254,239,910,245,610,31,20,40,312,14.05,540,12,7,1,1,3,1,1,1,3,1185,672,19,1215,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20107,27.3,56.2,92.3,99.8,104.4,251,238,917,247,615,34,20,70,312,12.28,550,12,7,1,1,3,1,1,1,3,1185,673,19,1214,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20108,27.3,57.1,91.9,99.3,103.6,254,239,910,245,610,32,20,40,312,14.05,540,13,7,1,1,3,1,1,1,3,1185,672,19,1214,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20109,27.8,56.9,92.1,99.5,103.7,251,238,917,247,615,31,20,40,312,12.28,540,12,12,1,1,3,1,1,1,3,1185,672,19,1214,747,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,205,712,20110,27.3,57,91.9,99.3,103.7,254,239,910,245,610,31,20,40,312,14.05,540,15,7,1,1,3,1,1,1,3,1185,672,19,1214,748,20,96.3,0.4614,114,280,92.6,0.4515,129,285,10.1941516025,12.4560676383,
2,2,2,218,1592,20111,11.1,52.1,92.2,88.2,53,275,257,908,224,583,43,20,60,312,0,220,15,2,1,1,1,1,1,1,2,1025,575,18,1079,588,19,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20112,10.7,52.3,92.2,88.3,53.3,275,258,908,224,583,46,20,60,312,0,230,13,2,1,1,1,1,1,1,2,1026,575,19,1080,588,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20113,10.7,52.4,92.1,88.2,53.4,275,258,908,224,583,46,20,60,312,0,230,13,2,1,1,1,1,1,1,2,1026,575,19,1080,589,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20114,10.6,52.3,92.2,88.4,53.3,275,258,908,224,583,46,20,60,312,0,230,13,2,1,1,1,1,1,1,2,1025,575,19,1080,588,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20115,10.6,52.3,92.2,88.4,53.3,275,258,908,224,583,46,20,60,312,0,230,13,2,1,1,1,1,1,1,2,1025,575,19,1080,589,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20116,10.7,52.4,92.1,88.2,53.4,275,258,908,224,583,46,20,60,312,0,230,13,2,1,1,1,1,1,1,2,1026,575,19,1080,589,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20117,10.7,52.4,92.1,88.2,53.4,275,258,908,224,583,46,20,60,312,0,230,15,2,1,1,1,1,1,1,2,1026,575,19,1080,589,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20118,10.8,52.4,92.1,88.2,53.4,275,258,908,224,583,41,20,60,312,0,220,15,2,1,1,1,1,1,1,2,1026,575,19,1080,589,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20119,10.7,52.4,92.1,88.2,53.4,275,258,908,224,583,41,20,60,312,0,220,15,2,1,1,1,1,1,1,2,1026,575,19,1080,589,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
2,2,2,218,1592,20120,10.7,52.3,92.2,88.3,53.3,275,258,908,224,583,46,20,60,312,0,230,13,2,1,1,1,1,1,1,2,1026,575,19,1080,589,22,96.3,0.4614,114,280,92.6,0.4515,129,285,9.6929650288,12.6395843417,
5,3,1,331,2322,30001,0.8,20.1,66.1,592.7,4,264,252,2536,384,1044,22,20,2480,314,0,70,15,1,3,3,1,1,1,1,1,2095,940,19,2042,899,23,29.3,0.4097,68,342,33.1,0.4377,90,336,5.01159047312,7.94962641359,
5,3,1,331,2322,30002,1.5,17.7,66.6,592.9,3.4,265,252,2525,380,1039,32,30,230,314,3.49,60,15,4,3,3,1,1,1,1,1,2117,951,20,2074,915,23,29.3,0.4097,68,342,33.1,0.4377,90,336,5.01159047312,7.94962641359,
